city,total_orders,total_revenue,total_freight,delivery_orders,late_orders,avg_delivery_delay_days,reviewed_orders,avg_review_score,negative_reviews,late_delivery_rate,negative_review_rate,freight_ratio
tiradentes do sul,1,46.86,20.84,1,0,-11.997268518518519,1,5.0,0.0,0.0,0.0,0.44472897994024757
tiros,3,175.89,42.769999999999996,3,0,-10.284255401234567,3,4.666666666666667,0.0,0.0,0.0,0.24316334072431633
tobias barreto,2,209.99,54.53,2,0,-12.240497685185185,2,4.5,0.0,0.0,0.0,0.2596790323348731
tocantinopolis,7,731.65,215.63,7,1,-11.546362433862432,7,4.428571428571429,1.0,14.285714285714285,14.285714285714285,0.2947174195311966
tocantins,6,681.38,97.11,6,0,-16.20826388888889,6,4.166666666666667,1.0,0.0,16.666666666666664,0.14251959259150548
tocos,2,338.9,42.57,2,0,-11.124542824074073,2,4.5,0.0,0.0,0.0,0.12561227500737682
tocos do moji,1,55.0,19.36,1,0,-7.200694444444444,1,5.0,0.0,0.0,0.0,0.352
toledo,71,10053.64,1635.02,70,7,-10.709096395502646,71,4.084507042253521,9.0,10.0,12.676056338028168,0.16262965453308453
tomar do geru,2,228.79000000000002,104.68,2,0,-26.37751736111111,2,4.5,0.0,0.0,0.0,0.4575374797849556
tomazina,3,348.8,62.510000000000005,3,0,-22.66593364197531,3,5.0,0.0,0.0,0.0,0.1792144495412844
tombos,5,387.69,91.42,4,0,-7.997037037037037,5,3.2,2.0,0.0,40.0,0.23580695916840774
tome-acu,1,24.99,25.63,1,0,-7.239976851851852,1,3.0,0.0,0.0,0.0,1.0256102440976391
toritama,5,1072.79,205.2,5,0,-12.028085648148148,5,4.8,0.0,0.0,0.0,0.19127695075457452
toropi,3,1529.9,153.07999999999998,3,0,-18.68670138888889,3,4.666666666666667,0.0,0.0,0.0,0.10005882737433817
torres,17,1416.23,417.09,17,1,-18.287977260348583,17,4.294117647058823,1.0,5.88235294117647,5.88235294117647,0.2945072481164782
torrinha,6,422.67,96.75,6,1,-14.655815972222221,6,4.0,1.0,16.666666666666664,16.666666666666664,0.2289019802682944
trabiju,1,259.99,19.92,1,0,-11.046631944444444,1,3.0,0.0,0.0,0.0,0.07661833147428748
tracuateua,1,13.98,25.63,1,0,-7.3230208333333335,1,4.0,0.0,0.0,0.0,1.8333333333333333
tracunhaem,2,677.99,55.71,1,0,-34.61390046296296,2,3.0,1.0,0.0,50.0,0.08216935353028806
traipu,1,42.99,20.8,1,0,-9.655856481481482,1,4.0,0.0,0.0,0.0,0.483833449639451
trairi,2,457.0,86.53,2,0,-14.811921296296296,1,5.0,0.0,0.0,0.0,0.18934354485776805
trajano de moraes,8,775.1800000000001,137.85999999999999,8,3,-0.14609375000000058,8,3.0,3.0,37.5,37.5,0.17784256559766762
tramandai,25,2703.52,586.4,25,1,-13.140944444444445,25,3.96,4.0,4.0,16.0,0.2169024087116056
trancoso,6,754.2,240.98999999999998,6,2,0.9228414351851851,6,4.166666666666667,1.0,33.33333333333333,16.666666666666664,0.3195306284805091
travessao,4,414.09000000000003,96.34,4,0,-18.72767071759259,4,4.25,0.0,0.0,0.0,0.23265473689294597
travesseiro,1,16.6,16.11,1,0,-21.23689814814815,1,4.0,0.0,0.0,0.0,0.9704819277108433
tremembe,38,4876.03,586.67,38,4,-10.18656524122807,38,4.2894736842105265,5.0,10.526315789473683,13.157894736842104,0.1203171432497339
tres arroios,3,170.27,66.53,3,0,-19.993560956790123,3,4.666666666666667,0.0,0.0,0.0,0.39073236624185115
tres barras,5,297.34000000000003,83.22,5,0,-15.201023148148147,5,5.0,0.0,0.0,0.0,0.279881617004103
tres cachoeiras,7,646.27,185.15,7,0,-15.358217592592592,7,4.857142857142857,0.0,0.0,0.0,0.2864901666486144
tres coracoes,43,4493.83,982.39,41,5,-10.070785060975611,43,3.7906976744186047,11.0,12.195121951219512,25.581395348837212,0.21860862560443986
tres coroas,6,774.37,136.11,6,0,-12.806159336419753,6,4.833333333333333,0.0,0.0,0.0,0.17576868938621074
tres de maio,12,1969.05,365.8,12,0,-19.470875771604938,12,3.9166666666666665,2.0,0.0,16.666666666666664,0.18577486605215715
tres forquilhas,1,82.8,15.33,1,0,-5.068182870370371,1,4.0,0.0,0.0,0.0,0.18514492753623188
tres fronteiras,5,350.39,74.86,5,0,-14.769386574074073,5,4.8,0.0,0.0,0.0,0.21364764976169412
tres irmaos,1,139.8,31.4,1,0,-15.705983796296296,1,5.0,0.0,0.0,0.0,0.22460658082975676
tres lagoas,42,7431.320000000001,1113.63,42,6,-5.416423886684304,42,3.7142857142857144,8.0,14.285714285714285,19.047619047619047,0.14985628394417141
tres marias,13,840.44,255.46,13,2,-7.025175391737893,13,4.076923076923077,1.0,15.384615384615385,7.6923076923076925,0.3039598305649422
tres passos,11,1270.21,233.51000000000002,11,1,-14.572134890572391,11,3.8181818181818183,2.0,9.090909090909092,18.181818181818183,0.18383574369592431
tres pontas,20,2293.71,378.12,19,1,-15.335557383040937,20,4.3,2.0,5.263157894736842,10.0,0.16485083118615693
tres rios,40,7227.52,856.97,38,3,-15.585482760721247,40,3.825,9.0,7.894736842105263,22.5,0.118570408660232
treviso,1,118.9,18.08,1,0,-9.468738425925926,1,5.0,0.0,0.0,0.0,0.15206055508830948
treze tilias,11,885.6600000000001,273.7,11,1,-13.040756523569025,11,3.6363636363636362,3.0,9.090909090909092,27.27272727272727,0.3090350698913804
trindade,28,7510.37,903.24,28,3,-11.980497685185185,28,4.142857142857143,2.0,10.714285714285714,7.142857142857142,0.12026571260803397
trindade do sul,4,3266.99,105.74000000000001,4,0,-24.662685185185182,4,5.0,0.0,0.0,0.0,0.03236618416340424
triunfo,14,2297.43,378.53000000000003,14,0,-14.891951058201057,14,4.142857142857143,1.0,0.0,7.142857142857142,0.16476236490339208
trombas,1,16.97,15.1,1,0,-10.154988425925925,1,5.0,0.0,0.0,0.0,0.8898055391868003
trombudo central,5,182.89,67.97,4,1,-6.6838975694444445,5,3.8,1.0,25.0,20.0,0.37164415769041503
tubarao,60,10606.130000000001,1519.64,60,5,-10.652697916666666,60,4.166666666666667,9.0,8.333333333333332,15.0,0.1432794054004618
tucano,8,748.69,220.89,8,1,-10.918546006944444,8,4.5,0.0,12.5,0.0,0.2950353283735591
tucuma,4,1150.25,212.74,3,1,-12.378904320987653,4,3.0,2.0,33.33333333333333,50.0,0.184951097587481
tucunduva,3,374.99,62.370000000000005,3,0,-9.75434799382716,3,5.0,0.0,0.0,0.0,0.16632443531827515
tucurui,17,5096.7,835.05,16,0,-21.86769603587963,16,4.375,1.0,0.0,6.25,0.1638413090823474
tuiuti,1,49.0,11.85,1,0,-13.171793981481482,1,5.0,0.0,0.0,0.0,0.24183673469387754
tumiritinga,1,459.0,21.31,1,0,-23.150150462962962,1,4.0,0.0,0.0,0.0,0.046427015250544656
tunapolis,1,315.39,28.29,1,0,-17.035011574074073,1,5.0,0.0,0.0,0.0,0.08969846856273185
tunas do parana,2,198.9,34.400000000000006,2,0,-20.342042824074074,2,3.5,1.0,0.0,50.0,0.1729512317747612
tupa,53,6483.03,1007.91,52,3,-11.746667111823362,53,4.339622641509434,5.0,5.769230769230769,9.433962264150944,0.15546897052766992
tupaciguara,13,1331.21,314.15,13,0,-14.01039797008547,13,4.384615384615385,0.0,0.0,0.0,0.235988311385882
tupancireta,4,378.77000000000004,90.74,4,1,-11.785856481481481,4,4.0,1.0,25.0,25.0,0.23956490746363224
tupandi,3,285.99,75.05,3,0,-23.55749614197531,3,5.0,0.0,0.0,0.0,0.26242176299870623
tuparece,1,13.5,18.23,1,0,-10.086238425925925,1,3.0,0.0,0.0,0.0,1.3503703703703704
tuparendi,2,183.49,107.63,2,0,-24.75888310185185,2,5.0,0.0,0.0,0.0,0.5865714752847566
tuparetama,3,309.8,127.89000000000001,3,0,-24.23672839506173,3,5.0,0.0,0.0,0.0,0.41281471917366047
tupassi,1,19.9,12.48,1,0,-7.385798611111111,1,5.0,0.0,0.0,0.0,0.6271356783919598
tupi paulista,6,459.40999999999997,117.79,6,0,-11.772094907407407,5,3.0,2.0,0.0,40.0,0.25639407065584124
turmalina,10,1257.69,255.59,9,0,-13.22633359053498,10,3.6,1.0,0.0,10.0,0.20322177961182802
tururu,1,189.0,26.6,1,1,1.9505092592592592,1,5.0,0.0,100.0,0.0,0.14074074074074075
turvania,2,83.7,33.65,2,0,-5.7369212962962965,2,5.0,0.0,0.0,0.0,0.4020310633213859
turvelandia,1,27.3,15.1,1,0,-6.23431712962963,1,5.0,0.0,0.0,0.0,0.553113553113553
turvo,6,306.99,94.22,6,0,-16.182206790123455,6,4.0,1.0,0.0,16.666666666666664,0.30691553470797095
turvolandia,2,143.9,32.19,2,0,-16.70855324074074,2,4.0,0.0,0.0,0.0,0.22369701181375953
tutoia,2,449.89,106.98,2,0,-16.217314814814813,2,4.5,0.0,0.0,0.0,0.23779146013469962
uaua,4,519.0,99.17999999999999,3,1,-14.027673611111112,4,3.25,1.0,33.33333333333333,25.0,0.19109826589595375
uba,53,6369.76,1364.24,53,9,-10.095223619846262,52,3.980769230769231,8.0,16.9811320754717,15.384615384615385,0.21417447439149984
ubai,1,43.5,18.23,1,0,-15.9803125,1,3.0,0.0,0.0,0.0,0.41908045977011493
ubaira,6,704.79,180.12,6,1,-9.844382716049383,6,3.6666666666666665,1.0,16.666666666666664,16.666666666666664,0.2555654875920487
ubaitaba,4,517.23,150.7,4,0,-13.221192129629628,4,4.25,0.0,0.0,0.0,0.29135974324768477
ubajara,3,1178.9,235.73,3,1,-8.491693672839508,3,2.6666666666666665,2.0,33.33333333333333,66.66666666666666,0.1999575875816439
ubaporanga,3,288.78000000000003,71.93,3,0,-14.349363425925924,3,5.0,0.0,0.0,0.0,0.24908234642288246
ubata,2,144.0,66.17999999999999,1,0,-27.209467592592592,2,2.5,1.0,0.0,50.0,0.4595833333333333
ubatuba,76,8900.83,1402.33,72,6,-8.70059783307613,74,3.9662162162162162,12.0,8.333333333333332,16.216216216216218,0.15755047562980082
uberaba,191,28688.24,4649.51,186,9,-13.356221687076863,191,4.439790575916231,13.0,4.838709677419355,6.806282722513089,0.16207024202251516
uberlandia,374,48551.97,8234.12,367,15,-12.880877705873448,372,4.266129032258065,37.0,4.087193460490464,9.946236559139784,0.16959394232613015
ubirajara,1,79.9,16.19,1,0,-13.122511574074075,1,5.0,0.0,0.0,0.0,0.20262828535669586
ubirata,7,582.1800000000001,169.25,7,0,-15.189328703703705,7,5.0,0.0,0.0,0.0,0.29071764746298395
uchoa,3,582.64,58.65,3,0,-9.383676697530865,3,4.333333333333333,0.0,0.0,0.0,0.1006625017163257
uibai,4,549.98,89.38,4,0,-18.664513888888887,4,4.5,0.0,0.0,0.0,0.16251500054547438
uirauna,1,199.9,85.46,1,0,-22.192222222222224,1,4.0,0.0,0.0,0.0,0.4275137568784392
ulianopolis,1,27.3,37.1,1,0,-7.387662037037037,1,4.0,0.0,0.0,0.0,1.358974358974359
umbauba,3,178.9,136.49,3,1,-1.5723109567901237,3,3.3333333333333335,1.0,33.33333333333333,33.33333333333333,0.7629401900503074
umburanas,1,99.9,23.85,1,0,-12.10954861111111,1,5.0,0.0,0.0,0.0,0.23873873873873874
umburatiba,1,109.99,24.71,1,0,-21.03326388888889,1,5.0,0.0,0.0,0.0,0.22465678698063463
umuarama,41,5770.52,832.49,40,3,-10.66992505787037,41,3.951219512195122,7.0,7.5,17.073170731707318,0.14426602801827218
una,5,488.78,121.56,4,1,-4.268692129629629,5,3.0,2.0,25.0,40.0,0.24870084700683337
unai,54,6825.39,1239.1200000000001,54,5,-10.687482853223594,54,4.092592592592593,6.0,9.25925925925926,11.11111111111111,0.18154566991776294
uniao,1,329.0,64.32,1,0,-14.318726851851851,1,5.0,0.0,0.0,0.0,0.19550151975683888
uniao da serra,1,18.5,15.1,1,0,-9.22556712962963,1,4.0,0.0,0.0,0.0,0.8162162162162162
uniao da vitoria,29,5081.929999999999,955.8199999999999,29,2,-13.100554757343549,29,4.103448275862069,5.0,6.896551724137931,17.24137931034483,0.18808208692366876
uniao de minas,3,87.09,41.620000000000005,3,0,-17.766037808641975,3,3.0,1.0,0.0,33.33333333333333,0.4778964289815134
uniao do oeste,1,24.99,15.1,1,0,-5.1329513888888885,1,5.0,0.0,0.0,0.0,0.6042416966786714
uniao do sul,1,220.7,28.5,1,0,-5.188391203703704,1,5.0,0.0,0.0,0.0,0.1291345718169461
uniao dos palmares,2,259.99,49.26,1,0,-0.3270138888888889,2,3.5,1.0,0.0,50.0,0.1894688257240663
unistalda,1,37.9,26.57,1,0,-5.3939814814814815,1,4.0,0.0,0.0,0.0,0.7010554089709763
upanema,3,1343.6,132.65,3,0,-17.869317129629632,3,4.666666666666667,0.0,0.0,0.0,0.09872729979160466
urai,3,283.9,50.49,3,0,-17.4916512345679,3,3.3333333333333335,1.0,0.0,33.33333333333333,0.17784431137724552
urandi,2,707.94,59.870000000000005,2,0,-19.290902777777777,2,3.0,1.0,0.0,50.0,0.08456931378365398
urania,4,885.72,94.57,4,0,-14.010026041666666,4,3.5,2.0,0.0,50.0,0.10677189179424648
urbano santos,5,501.79,202.2,5,1,-6.810219907407408,5,3.2,2.0,20.0,40.0,0.40295741246338107
uruacu,17,1750.02,557.25,17,0,-15.251919934640522,17,4.470588235294118,0.0,0.0,0.0,0.31842493228648816
uruana,4,1142.29,213.66000000000003,3,0,-15.266670524691358,4,4.0,1.0,0.0,25.0,0.1870453212406657
uruana de minas,1,17.9,15.1,1,0,-2.163576388888889,1,4.0,0.0,0.0,0.0,0.8435754189944135
uruara,6,962.4,236.73000000000002,6,0,-14.906099537037036,6,4.166666666666667,1.0,0.0,16.666666666666664,0.24597880299251873
urubici,3,305.69,72.89,3,0,-12.881300154320988,3,4.0,0.0,0.0,0.0,0.2384441754718833
uruburetama,1,58.99,28.81,1,0,-21.344872685185184,1,4.0,0.0,0.0,0.0,0.4883878623495507
urucania,1,149.0,51.33,1,0,-7.251631944444444,1,5.0,0.0,0.0,0.0,0.344496644295302
urucuca,2,195.9,61.370000000000005,2,0,-10.732123842592593,2,4.0,0.0,0.0,0.0,0.3132720775906075
urucui,4,638.97,181.29,4,0,-13.495277777777778,4,4.75,0.0,0.0,0.0,0.2837222404807737
urucuia,1,149.99,18.3,1,0,-12.254247685185184,1,3.0,0.0,0.0,0.0,0.1220081338755917
urucurituba,2,169.8,73.14,2,0,-26.882858796296297,2,3.5,0.0,0.0,0.0,0.43074204946996464
uruguaiana,48,4653.96,1058.64,47,0,-16.166238918439717,48,4.458333333333333,2.0,0.0,4.166666666666666,0.22747079906144446
uruoca,2,219.70000000000002,75.87,2,1,-2.327303240740741,2,3.0,1.0,50.0,50.0,0.345334547109695
urupa,3,253.57,149.64,3,0,-19.120925925925928,3,3.6666666666666665,0.0,0.0,0.0,0.5901329021571952
urupes,10,1150.14,163.13,10,0,-10.260303240740742,10,4.4,1.0,0.0,10.0,0.14183490705479332
urussanga,10,893.6800000000001,189.4,10,1,-12.948565972222221,10,4.3,0.0,10.0,0.0,0.21193268283949512
urutai,3,133.48000000000002,51.31,3,1,-7.307905092592592,3,3.3333333333333335,1.0,33.33333333333333,33.33333333333333,0.3844021576266107
utinga,5,463.78,122.67,3,0,-16.627380401234568,5,3.6,1.0,0.0,20.0,0.26450040967700206
vacaria,23,2540.07,476.36,21,0,-15.864006283068782,22,4.181818181818182,3.0,0.0,13.636363636363635,0.18753813871271263
valao do barro,1,67.1,19.44,1,1,11.895787037037037,1,4.0,0.0,100.0,0.0,0.2897168405365127
vale do sol,1,21.99,15.1,1,0,-19.307974537037037,1,5.0,0.0,0.0,0.0,0.6866757617098681
vale real,3,210.53,53.81,3,0,-10.338530092592592,3,4.333333333333333,0.0,0.0,0.0,0.25559302712202536
valenca,63,10314.05,1702.58,62,8,-9.673138254181602,63,3.9682539682539684,11.0,12.903225806451612,17.46031746031746,0.1650738555659513
valenca do piaui,4,1043.0,204.87,4,0,-17.411354166666666,4,5.0,0.0,0.0,0.0,0.19642377756471716
valente,9,3209.58,404.52,9,2,-12.761222993827161,9,4.777777777777778,0.0,22.22222222222222,0.0,0.12603518217336848
valentim gentil,3,372.03000000000003,46.84,3,0,-15.085964506172841,3,4.666666666666667,0.0,0.0,0.0,0.12590382496035266
valinhos,183,22546.55,3114.07,181,10,-10.745059596889707,183,4.202185792349726,23.0,5.524861878453039,12.568306010928962,0.1381173616362592
valparaiso,8,506.92,151.57,8,0,-12.700227141203705,8,4.0,1.0,0.0,12.5,0.29900181488203265
valparaiso de goias,37,5437.85,986.66,37,2,-11.600200825825826,37,4.108108108108108,4.0,5.405405405405405,10.81081081081081,0.1814430335518633
vanini,1,89.0,17.87,1,0,-5.472939814814815,1,5.0,0.0,0.0,0.0,0.2007865168539326
vargeao,1,499.9,20.75,1,0,-18.155844907407406,1,5.0,0.0,0.0,0.0,0.04150830166033207
vargem,2,78.8,22.700000000000003,2,0,-37.883790509259256,2,2.0,1.0,0.0,50.0,0.2880710659898478
vargem alegre,3,273.89,49.120000000000005,1,0,-12.345775462962964,2,3.0,1.0,0.0,50.0,0.17934207163459787
vargem alta,5,278.89,93.46000000000001,5,2,2.7069537037037037,5,4.2,1.0,40.0,20.0,0.33511420273226006
vargem bonita,5,710.59,115.68,5,0,-14.787717592592594,5,4.6,0.0,0.0,0.0,0.16279429769628057
vargem grande,1,79.9,57.11,1,0,-13.351655092592592,1,5.0,0.0,0.0,0.0,0.7147684605757196
vargem grande do rio pardo,1,270.0,95.98,1,1,4.64068287037037,1,5.0,0.0,100.0,0.0,0.3554814814814815
vargem grande do soturno,1,89.9,21.12,1,1,7.627048611111111,1,3.0,0.0,100.0,0.0,0.23492769744160177
vargem grande do sul,14,864.6,231.55,12,0,-13.582251157407407,14,3.7857142857142856,3.0,0.0,21.428571428571427,0.2678117048346056
vargem grande paulista,44,5833.55,762.39,43,2,-11.473944605943153,44,4.068181818181818,6.0,4.651162790697675,13.636363636363635,0.13069057435009557
varginha,89,14223.0,2103.88,88,3,-13.853169981060605,88,4.375,7.0,3.4090909090909087,7.954545454545454,0.14792097307178514
varjao de minas,2,105.8,26.1,2,0,-16.095364583333335,2,2.5,1.0,0.0,50.0,0.24669187145557658
varjota,4,748.97,152.21,4,0,-13.045376157407407,4,3.75,1.0,0.0,25.0,0.2032257633817109
varre-sai,4,918.9,116.47,4,1,-7.871414930555556,3,4.666666666666667,0.0,25.0,0.0,0.12674937425182284
varzea,1,98.99,51.19,1,0,-7.316134259259259,1,5.0,0.0,0.0,0.0,0.5171229417112839
varzea alegre,2,140.29,58.36,2,0,-4.362708333333333,2,2.5,1.0,0.0,50.0,0.4159954380212417
varzea da palma,11,2171.77,269.2,11,0,-13.41774095117845,11,4.454545454545454,0.0,0.0,0.0,0.12395419404448905
varzea do poco,1,56.99,16.84,1,0,-15.239733796296296,1,4.0,0.0,0.0,0.0,0.29549043691875765
varzea grande,42,7055.55,1154.2,38,4,-10.478086622807018,42,3.761904761904762,9.0,10.526315789473683,21.428571428571427,0.16358753038388218
varzea nova,1,86.0,22.53,1,0,-17.241215277777776,1,5.0,0.0,0.0,0.0,0.26197674418604655
varzea paulista,80,10780.18,1879.3,75,3,-12.159436419753087,80,3.6875,18.0,4.0,22.5,0.17432918559801414
varzedo,1,39.9,25.63,1,0,-19.24517361111111,1,5.0,0.0,0.0,0.0,0.6423558897243108
varzelandia,3,218.89000000000001,59.010000000000005,2,0,-8.116140046296296,3,4.333333333333333,0.0,0.0,0.0,0.26958746402302525
vassouras,37,4491.8,844.76,36,4,-12.218014081790123,35,4.114285714285714,6.0,11.11111111111111,17.142857142857142,0.1880671445745581
vazante,6,1549.63,230.67000000000002,6,0,-13.775904706790124,6,5.0,0.0,0.0,0.0,0.14885488794099236
venancio aires,26,2764.62,588.22,26,1,-10.641529558404558,26,4.384615384615385,1.0,3.8461538461538463,3.8461538461538463,0.2127670348908711
venda branca,1,117.3,17.53,1,0,-9.052442129629629,1,5.0,0.0,0.0,0.0,0.1494458653026428
venda nova do imigrante,15,2647.83,523.39,15,0,-11.760070987654322,15,4.2,0.0,0.0,0.0,0.19766752397246046
ventania,3,166.76999999999998,43.11,3,0,-20.33858796296296,3,4.666666666666667,0.0,0.0,0.0,0.2584997301672963
venturosa,2,1228.9,68.16,2,1,1.6514525462962961,2,5.0,0.0,50.0,0.0,0.055464236308894126
vera,3,262.79,73.45,3,0,-11.255447530864197,3,3.3333333333333335,1.0,0.0,33.33333333333333,0.27950074203736824
vera cruz,22,2915.66,427.84,21,5,-3.763740630511463,22,4.0,3.0,23.809523809523807,13.636363636363635,0.1467386457954631
vera cruz do oeste,3,431.56,56.78,3,0,-12.68361111111111,3,4.0,1.0,0.0,33.33333333333333,0.1315691908425248
veranopolis,18,2394.04,484.03999999999996,18,0,-16.703140432098767,18,3.888888888888889,3.0,0.0,16.666666666666664,0.20218542714407445
vere,3,598.39,219.82999999999998,3,1,-3.974548611111111,3,4.333333333333333,0.0,33.33333333333333,0.0,0.36736910710406256
vereda,2,309.4,47.25,2,0,-16.077725694444446,2,5.0,0.0,0.0,0.0,0.15271493212669685
verissimo,3,294.12,58.89,3,0,-10.63394675925926,3,4.666666666666667,0.0,0.0,0.0,0.20022439820481436
vermelho,1,98.0,18.79,1,0,-6.218981481481482,1,5.0,0.0,0.0,0.0,0.19173469387755102
vermelho novo,1,33.87,18.23,1,1,6.168923611111111,1,1.0,1.0,100.0,100.0,0.5382344257454975
vertentes,1,23.99,25.63,1,0,-14.339074074074073,1,5.0,0.0,0.0,0.0,1.0683618174239267
vespasiano,45,6172.59,936.12,41,3,-12.46320573622403,45,3.888888888888889,10.0,7.317073170731707,22.22222222222222,0.15165756999897936
vespasiano correa,1,144.99,18.26,1,0,-20.336840277777778,1,4.0,0.0,0.0,0.0,0.1259397199806883
viamao,73,6655.1,1536.83,70,8,-10.743004298941798,73,3.8493150684931505,16.0,11.428571428571429,21.91780821917808,0.2309251551441751
viana,26,3994.79,787.62,26,5,-9.258883992165241,26,4.269230769230769,3.0,19.230769230769234,11.538461538461538,0.19716180324873148
vianopolis,3,529.6700000000001,87.09,3,0,-16.39894675925926,3,4.333333333333333,0.0,0.0,0.0,0.16442313138369172
vicencia,2,268.0,57.480000000000004,2,0,-13.18818287037037,2,5.0,0.0,0.0,0.0,0.21447761194029852
vicente dutra,1,12.99,18.23,1,0,-7.54412037037037,1,5.0,0.0,0.0,0.0,1.403387220939184
vicentina,1,189.9,26.17,1,0,-7.21,1,3.0,0.0,0.0,0.0,0.13780937335439705
vicentinopolis,2,384.79999999999995,35.75,2,0,-17.37111689814815,2,5.0,0.0,0.0,0.0,0.09290540540540541
vicosa,91,16474.05,2318.3,89,2,-13.217551368081564,91,4.0,13.0,2.247191011235955,14.285714285714285,0.1407243513283012
vicosa do ceara,1,18.95,24.84,1,1,5.3748611111111115,1,5.0,0.0,100.0,0.0,1.3108179419525066
victor graeff,2,142.8,38.45,2,0,-3.6696122685185184,2,4.5,0.0,0.0,0.0,0.2692577030812325
videira,47,8107.6,1504.29,44,4,-10.860288825757577,46,3.891304347826087,9.0,9.090909090909092,19.565217391304348,0.18554072721890572
vieiras,1,325.0,20.15,1,0,-11.488356481481482,1,5.0,0.0,0.0,0.0,0.06199999999999999
vigia,3,248.79000000000002,103.86,2,0,-25.381765046296294,3,4.666666666666667,0.0,0.0,0.0,0.4174605088628964
vila bela da santissima trindade,1,29.99,16.79,1,0,-17.40974537037037,1,4.0,0.0,0.0,0.0,0.5598532844281428
vila dos cabanos,4,451.23,146.44,4,1,-13.905483217592593,4,3.5,1.0,25.0,25.0,0.32453515945305056
vila flor,1,99.73,38.25,1,0,-19.18457175925926,1,3.0,0.0,0.0,0.0,0.38353554597413014
vila flores,3,289.89,172.61,3,0,-18.703649691358024,3,4.333333333333333,0.0,0.0,0.0,0.5954327503535825
vila langaro,3,140.64,51.27,3,0,-14.525586419753088,3,4.333333333333333,0.0,0.0,0.0,0.3645477815699659
vila muriqui,7,731.76,124.69,7,0,-20.909080687830688,7,4.285714285714286,1.0,0.0,14.285714285714285,0.17039739805400678
vila nelita,2,119.9,48.08,2,2,9.203628472222222,2,4.5,0.0,100.0,0.0,0.40100083402835696
vila nova,2,85.47,31.72,2,1,1.4517476851851852,2,4.5,0.0,50.0,0.0,0.37112437112437113
vila nova do sul,1,84.99,16.35,1,1,0.4005787037037037,1,5.0,0.0,100.0,0.0,0.19237557359689378
vila pereira,1,92.8,16.41,1,1,1.5780902777777779,1,5.0,0.0,100.0,0.0,0.17683189655172415
vila reis,1,69.9,16.25,1,0,-0.3655671296296296,1,4.0,0.0,0.0,0.0,0.23247496423462086
vila rica,3,221.82,113.53999999999999,3,0,-11.593742283950618,3,3.6666666666666665,1.0,0.0,33.33333333333333,0.5118564601929492
vila valerio,8,1369.4,262.89,8,1,-8.518420138888889,8,4.5,1.0,12.5,12.5,0.19197458741054474
vila velha,334,48285.18,7897.46,326,50,-8.2516349267212,326,3.8987730061349692,61.0,15.337423312883436,18.711656441717793,0.16355867369656693
vilhena,18,2207.95,868.58,16,0,-20.776217447916668,18,3.888888888888889,4.0,0.0,22.22222222222222,0.3933875314205485
